log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
801,인사팀,user_b05_hr_12,Python에서 추천 후보 기능을 구현하는 예시 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1044,1238,2282,1.16,2026-03-18 10:00:00
802,마케팅팀,user_b05_mkt_03,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o,1320,437,1757,3.16,2026-09-20 13:12:00
803,재무/기획팀,user_b05_finplan_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,855,770,1625,0.78,2026-03-30 12:26:00
804,개발팀,user_b05_dev_25,마스킹 모듈 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1,782,678,1460,4.05,2026-07-24 10:28:00
805,재무/기획팀,user_b05_finplan_14,데모고객D에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,614,740,1354,0.69,2026-07-08 13:03:00
806,인사팀,user_b05_hr_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,732,957,1689,0.88,2026-05-30 11:52:00
807,개발팀,user_b05_dev_09,대시보드 API의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,179,297,476,0.26,2026-04-23 17:52:00
808,개발팀,user_b05_dev_11,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,444,590,1034,0.7,2026-06-30 16:03:00
809,마케팅팀,user_b05_mkt_17,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,773,953,1726,0.89,2026-03-07 13:59:00
810,인사팀,user_b05_hr_35,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,886,566,1452,0.82,2026-03-06 12:45:00
811,영업팀,user_b05_sales_12,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,938,673,1611,0.73,2026-09-15 09:18:00
812,인사팀,user_b05_hr_11,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,470,552,1022,0.52,2026-07-02 11:58:00
813,영업팀,user_b05_sales_10,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,730,713,1443,0.9,2026-06-03 15:09:00
814,영업팀,user_b05_sales_08,"FastAPI를 사용할 때 주의할 점을 알려줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,361,325,686,1.59,2026-09-02 15:10:00
815,마케팅팀,user_b05_mkt_30,이메일 오픈율의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,214,506,720,0.42,2026-07-11 12:22:00
816,재무/기획팀,user_b05_finplan_17,"첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1,1267,563,1830,4.27,2026-02-12 16:15:00
817,개발팀,user_b05_dev_20,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,670,621,1291,0.62,2026-07-10 15:05:00
818,재무/기획팀,user_b05_finplan_15,"기능 채택률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o,393,1005,1398,4.03,2026-02-19 13:39:00
819,영업팀,user_b05_sales_20,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,324,658,982,0.72,2026-09-09 15:44:00
820,고객지원팀,user_b05_cs_02,상담 스크립트와 SQLAlchemy의 차이를 비교해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,357,479,836,0.44,2026-03-11 09:52:00
821,영업팀,user_b05_sales_03,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,896,594,1490,0.66,2026-09-11 11:50:00
822,개발팀,user_b05_dev_13,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,1085,368,1453,0.54,2026-06-02 16:31:00
823,개발팀,user_b05_dev_19,개발팀에서 공유할 추천 후보 API 결과 보고서를 1페이지 분량으로 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1,823,762,1585,4.46,2026-01-14 12:45:00
824,재무/기획팀,user_b05_finplan_13,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,1154,575,1729,0.71,2026-02-02 16:01:00
825,영업팀,user_b05_sales_10,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1013,481,1494,0.61,2026-04-29 09:45:00
826,인사팀,user_b05_hr_27,HR 리더십 성과 데이터를 표로 요약하고 해석해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,918,528,1446,2.99,2026-07-09 09:22:00
827,영업팀,user_b05_sales_14,견적 안내 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1059,464,1523,0.6,2026-03-01 17:11:00
828,재무/기획팀,user_b05_finplan_15,"경쟁사 분석 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o,544,1225,1769,5.0,2026-07-11 09:10:00
829,인사팀,user_b05_hr_27,면접 피드백 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,1064,777,1841,1.07,2026-05-05 17:10:00
830,인사팀,user_b05_hr_04,브랜드 검색량 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1,493,457,950,2.68,2026-08-28 16:21:00
831,고객지원팀,user_b05_cs_04,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1,970,352,1322,2.93,2026-01-04 13:20:00
832,인사팀,user_b05_hr_10,입사 초기 이탈률 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,981,461,1442,0.58,2026-07-18 10:55:00
833,재무/기획팀,user_b05_finplan_02,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,735,607,1342,0.63,2026-09-13 17:02:00
834,재무/기획팀,user_b05_finplan_04,MAU 성과 데이터를 표로 요약하고 해석해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,993,711,1704,0.77,2026-03-09 15:19:00
835,인사팀,user_b05_hr_16,성과 리뷰 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,544,814,1358,0.73,2026-08-18 17:35:00
836,마케팅팀,user_b05_mkt_20,Python와 React의 차이를 비교해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,332,225,557,0.32,2026-03-18 11:01:00
837,영업팀,user_b05_sales_16,환불 요청 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1,249,655,904,3.16,2026-03-11 11:25:00
838,마케팅팀,user_b05_mkt_34,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1-mini,705,985,1690,1.15,2026-02-10 10:32:00
839,영업팀,user_b05_sales_12,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,446,425,871,0.42,2026-02-05 09:11:00
840,고객지원팀,user_b05_cs_12,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o,696,768,1464,3.57,2026-06-27 11:30:00
841,재무/기획팀,user_b05_finplan_11,매출과 비용의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,253,221,474,0.22,2026-03-14 13:03:00
842,인사팀,user_b05_hr_19,이번 달 채용공고 성과를 팀장 보고용 보고서 형식으로 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,622,1237,1859,1.06,2026-02-26 16:08:00
843,영업팀,user_b05_sales_01,"리드 육성 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,826,1124,1950,1.32,2026-08-03 17:35:00
844,영업팀,user_b05_sales_08,서비스 해지 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,627,599,1226,0.76,2026-08-20 13:42:00
845,개발팀,user_b05_dev_33,마스킹 모듈의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,178,436,614,0.36,2026-08-17 13:42:00
846,개발팀,user_b05_dev_17,샘플고객B 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,294,683,977,0.57,2026-04-21 16:57:00
847,인사팀,user_b05_hr_34,이번 달 온보딩 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,557,848,1405,0.76,2026-07-19 11:19:00
848,인사팀,user_b05_hr_05,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,899,864,1763,1.1,2026-05-20 13:52:00
849,영업팀,user_b05_sales_10,견적 안내 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1055,365,1420,0.53,2026-06-21 13:17:00
850,고객지원팀,user_b05_cs_01,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,893,917,1810,0.89,2026-05-09 12:07:00
851,영업팀,user_b05_sales_05,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,702,446,1148,0.64,2026-09-21 17:52:00
852,재무/기획팀,user_b05_finplan_04,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4o-mini,956,570,1526,0.66,2026-03-03 14:58:00
853,재무/기획팀,user_b05_finplan_01,알림 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,545,781,1326,0.91,2026-07-12 13:07:00
854,재무/기획팀,user_b05_finplan_04,CSV 업로드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,890,1496,2386,6.38,2026-06-06 16:08:00
855,개발팀,user_b05_dev_28,가상고객A 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4.1-mini,558,526,1084,0.67,2026-04-24 09:18:00
856,마케팅팀,user_b05_mkt_16,"이메일 오픈율 성과 데이터를 표로 요약하고 해석해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1-mini,773,854,1627,1.05,2026-07-08 11:07:00
857,고객지원팀,user_b05_cs_11,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,464,388,852,0.4,2026-02-15 10:34:00
858,영업팀,user_b05_sales_12,가상고객A에게 보낼 후속 안내 메일을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1,423,437,860,2.49,2026-02-06 16:40:00
859,재무/기획팀,user_b05_finplan_10,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,990,937,1927,1.2,2026-04-17 13:18:00
860,영업팀,user_b05_sales_09,"영업 파이프라인 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,617,1222,1839,1.05,2026-01-04 12:37:00
861,개발팀,user_b05_dev_21,개발팀에서 공유할 대시보드 API 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,851,1258,2109,1.13,2026-01-19 11:40:00
862,영업팀,user_b05_sales_12,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,567,1149,1716,0.98,2026-05-15 15:11:00
863,영업팀,user_b05_sales_18,테스트고객C에게 보낼 후속 안내 메일을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,467,491,958,0.61,2026-07-23 15:26:00
864,영업팀,user_b05_sales_09,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,511,585,1096,0.71,2026-06-10 11:32:00
865,재무/기획팀,user_b05_finplan_15,기능 사용률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,961,765,1726,0.8,2026-09-20 16:36:00
866,마케팅팀,user_b05_mkt_29,고객 세그먼트 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,920,509,1429,0.6,2026-02-05 17:04:00
867,재무/기획팀,user_b05_finplan_19,"재무/기획팀에서 공유할 경쟁사 분석 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,648,782,1430,3.56,2026-07-29 12:04:00
868,개발팀,user_b05_dev_32,"Azure OpenAI에서 사용량 통계 기능을 구현하는 예시 코드를 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,940,1339,2279,1.56,2026-01-10 15:49:00
869,영업팀,user_b05_sales_05,Blob Storage를 사용할 때 주의할 점을 알려줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,226,477,703,0.4,2026-03-04 13:37:00
870,인사팀,user_b05_hr_07,팀 내 공유용으로 지원자 수 관련 아이디어를 10개 제안해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,162,430,592,0.35,2026-01-03 12:30:00
871,영업팀,user_b05_sales_11,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1014,787,1801,0.83,2026-05-08 15:27:00
872,영업팀,user_b05_sales_05,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1267,459,1726,0.65,2026-04-08 13:58:00
873,개발팀,user_b05_dev_29,파일럿 고객 고객의 구독 플랜 변경 문의에 대해 정중한 답변을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,414,411,825,0.52,2026-06-27 10:51:00
874,인사팀,user_b05_hr_15,CSV 업로드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,820,930,1750,0.88,2026-09-18 09:18:00
875,고객지원팀,user_b05_cs_07,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4o-mini,1267,426,1693,0.63,2026-02-09 16:24:00
876,영업팀,user_b05_sales_08,영업 파이프라인의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,247,512,759,0.43,2026-09-02 15:00:00
877,개발팀,user_b05_dev_08,Azure OpenAI 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,781,494,1275,0.56,2026-07-25 09:45:00
878,고객지원팀,user_b05_cs_16,결제 오류 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,1308,427,1735,3.11,2026-08-01 10:17:00
879,개발팀,user_b05_dev_35,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,1117,765,1882,0.84,2026-06-24 13:49:00
880,고객지원팀,user_b05_cs_17,"상담 스크립트 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,655,846,1501,1.0,2026-05-29 09:35:00
881,고객지원팀,user_b05_cs_11,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4.1-mini,963,801,1764,1.06,2026-07-28 15:20:00
882,고객지원팀,user_b05_cs_11,재문의율 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,729,410,1139,0.48,2026-09-23 12:27:00
883,재무/기획팀,user_b05_finplan_05,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1030,785,1815,0.83,2026-09-20 12:41:00
884,마케팅팀,user_b05_mkt_04,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1,1278,793,2071,5.27,2026-06-12 12:36:00
885,영업팀,user_b05_sales_08,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,529,880,1409,0.77,2026-02-15 12:24:00
886,재무/기획팀,user_b05_finplan_16,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘",gpt-4.1-mini,1389,381,1770,0.81,2026-06-04 09:17:00
