log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
1115,개발팀,user_dev_07,Next.js에서 권한 검증 로직을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,717,1443,2160,36.89,2026-05-21 10:22:00
1116,개발팀,user_dev_11,Python에서 CSV 업로드 API을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,797,1130,1927,35.62,2026-05-13 11:17:00
1117,개발팀,user_dev_05,Next.js에서 분류 모듈을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,518,1141,1659,30.0,2026-05-21 11:39:00
1118,개발팀,user_dev_11,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: Blob 업로드 실패,gpt-4o-mini,457,1206,1663,26.06,2026-05-07 11:32:00
1119,개발팀,user_dev_13,Node.js 관련 체크리스트를 만들어줘,gpt-4o-mini,247,399,646,9.27,2026-05-02 13:53:00
1120,개발팀,user_dev_16,테스트용으로 로그 조회 기능의 단위 테스트 코드를 만들어줘,gpt-4o-mini,687,1174,1861,28.25,2026-05-30 10:46:00
1121,개발팀,user_dev_13,테스트용으로 CSV 업로드 API의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,691,1248,1939,32.49,2026-05-02 15:47:00
1122,개발팀,user_dev_04,Python에서 마스킹 모듈을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,517,1034,1551,21.54,2026-05-04 13:38:00
1123,개발팀,user_dev_13,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,606,845,1451,20.76,2026-05-03 13:36:00
1124,개발팀,user_dev_11,Django에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,725,969,1694,23.17,2026-05-28 15:04:00
1125,개발팀,user_dev_18,"테스트용으로 점수 계산 기능의 단위 테스트 코드를 만들어줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o,713,1057,1770,129.41,2026-05-31 13:08:00
1126,개발팀,user_dev_16,추천 후보 API API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,641,889,1530,20.85,2026-05-10 15:45:00
1127,개발팀,user_dev_08,Azure Functions에서 분류 모듈을 구현하는 예시 코드를 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,777,1182,1959,33.92,2026-05-26 12:58:00
1128,개발팀,user_dev_04,Blob Storage 용어의 의미와 예시를 간단히 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,194,300,494,9.28,2026-05-21 15:43:00
1129,개발팀,user_dev_12,React에서 로그 조회 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,543,1110,1653,24.9,2026-05-02 11:48:00
1130,개발팀,user_dev_06,Next.js 관련 체크리스트를 만들어줘,gpt-4o-mini,202,385,587,8.86,2026-05-27 13:33:00
1131,개발팀,user_dev_06,Blob Storage 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,224,398,622,9.5,2026-05-16 10:43:00
1132,개발팀,user_dev_16,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,761,880,1641,23.92,2026-05-19 14:46:00
1133,개발팀,user_dev_04,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,528,835,1363,25.49,2026-05-14 15:07:00
1134,개발팀,user_dev_16,React에서 마스킹 모듈을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,611,1158,1769,32.25,2026-05-29 10:27:00
1135,개발팀,user_dev_15,테스트용으로 추천 후보 API의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,761,1087,1848,34.91,2026-05-05 10:56:00
1136,개발팀,user_dev_17,SQLAlchemy 관련 체크리스트를 만들어줘,gpt-4o-mini,208,373,581,8.5,2026-05-26 10:24:00
1137,개발팀,user_dev_14,테스트용으로 추천 후보 API의 단위 테스트 코드를 만들어줘,gpt-4o-mini,652,915,1567,21.91,2026-05-15 17:16:00
1138,개발팀,user_dev_15,점수 계산 기능 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,505,1250,1755,25.27,2026-05-31 14:08:00
1139,개발팀,user_dev_09,Blob Storage와 RAG의 차이를 비교해줘,gpt-4o-mini,181,355,536,7.55,2026-05-19 17:34:00
1140,개발팀,user_dev_02,React에서 사용량 통계 API을 구현하는 예시 코드를 작성해줘,gpt-4o,505,1390,1895,139.4,2026-05-18 15:11:00
1141,개발팀,user_dev_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: JWT 검증 실패,gpt-4.1-mini,705,1190,1895,31.84,2026-05-15 16:05:00
1142,개발팀,user_dev_02,React 관련 체크리스트를 만들어줘,gpt-4o-mini,235,375,610,8.97,2026-05-13 14:27:00
1143,개발팀,user_dev_12,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,675,812,1487,20.91,2026-05-21 09:12:00
1144,개발팀,user_dev_15,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,591,955,1546,22.09,2026-05-20 11:54:00
1145,개발팀,user_dev_15,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,616,733,1349,18.63,2026-05-02 09:54:00
1146,개발팀,user_dev_07,React 관련 체크리스트를 만들어줘,gpt-4o-mini,209,316,525,7.51,2026-05-07 12:09:00
1147,개발팀,user_dev_09,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,682,730,1412,23.15,2026-05-24 09:52:00
1148,개발팀,user_dev_16,SQLAlchemy에서 로그 조회 기능을 구현하는 예시 코드를 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,548,1398,1946,29.03,2026-05-05 16:25:00
1149,개발팀,user_dev_16,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4.1-mini,736,1340,2076,35.71,2026-05-27 09:28:00
1150,개발팀,user_dev_15,React에서 로그 조회 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,534,1004,1538,23.23,2026-05-07 11:54:00
1151,개발팀,user_dev_06,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,823,797,1620,27.62,2026-05-13 15:07:00
1152,개발팀,user_dev_12,Django 관련 체크리스트를 만들어줘,gpt-4o-mini,295,313,608,9.56,2026-05-21 16:58:00
1153,개발팀,user_dev_17,사용량 통계 API API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,608,994,1602,23.44,2026-05-01 09:44:00
1154,개발팀,user_dev_11,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: CORS 오류,gpt-4o-mini,696,1352,2048,29.58,2026-05-02 16:17:00
1155,개발팀,user_dev_10,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,734,1072,1806,32.5,2026-05-26 16:32:00
1156,개발팀,user_dev_07,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,764,986,1750,27.85,2026-05-29 16:41:00
1157,개발팀,user_dev_16,"성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,758,852,1610,24.18,2026-05-03 10:15:00
1158,개발팀,user_dev_11,로그 조회 기능 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,653,907,1560,21.4,2026-05-01 17:06:00
1159,개발팀,user_dev_06,추천 후보 API API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,779,1170,1949,37.36,2026-05-04 09:35:00
1160,개발팀,user_dev_16,RAG와 Event Hub의 차이를 비교해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,242,545,787,11.51,2026-05-27 15:10:00
1161,개발팀,user_dev_12,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,710,898,1608,27.0,2026-05-14 15:59:00
1162,개발팀,user_dev_15,추천 후보 API API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,599,1067,1666,28.03,2026-05-14 14:19:00
1163,개발팀,user_dev_08,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,740,865,1605,25.45,2026-05-21 12:13:00
1164,개발팀,user_dev_08,테스트용으로 CSV 업로드 API의 단위 테스트 코드를 만들어줘,gpt-4o-mini,562,1167,1729,24.0,2026-05-11 10:53:00
1165,개발팀,user_dev_11,Django에서 마스킹 모듈을 구현하는 예시 코드를 작성해줘,gpt-4.1,640,1302,1942,161.69,2026-05-14 10:14:00
1166,개발팀,user_dev_11,점수 계산 기능 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,602,1244,1846,27.97,2026-05-08 15:41:00
1167,개발팀,user_dev_18,Embedding 용어의 의미와 예시를 간단히 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,170,467,637,9.61,2026-05-20 16:12:00
1168,개발팀,user_dev_08,Next.js 관련 체크리스트를 만들어줘,gpt-4o-mini,160,289,449,6.55,2026-05-09 14:02:00
1169,개발팀,user_dev_10,FastAPI에서 추천 후보 API을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,452,866,1318,18.43,2026-05-02 12:04:00
1170,개발팀,user_dev_08,Node.js 관련 체크리스트를 만들어줘,gpt-4o-mini,238,341,579,8.06,2026-05-28 10:14:00
1171,개발팀,user_dev_03,GitHub Actions와 API Gateway의 차이를 비교해줘,gpt-4o-mini,178,454,632,9.54,2026-05-27 16:27:00
1172,개발팀,user_dev_09,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o,717,706,1423,94.8,2026-05-28 11:52:00
1173,개발팀,user_dev_16,Blob Storage 용어의 의미와 예시를 간단히 정리해줘,gpt-4.1-mini,172,441,613,11.71,2026-05-27 16:59:00
1174,개발팀,user_dev_04,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 메모리 사용량 증가,gpt-4o-mini,811,954,1765,25.7,2026-05-24 17:23:00
1175,개발팀,user_dev_15,테스트용으로 로그 조회 기능의 단위 테스트 코드를 만들어줘,gpt-4o-mini,717,1152,1869,28.53,2026-05-19 16:13:00
1176,개발팀,user_dev_08,Azure Functions에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,761,1173,1934,29.76,2026-05-01 09:44:00
1177,개발팀,user_dev_12,RAG 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,136,315,451,6.29,2026-05-31 13:08:00
1178,개발팀,user_dev_16,Next.js에서 마스킹 모듈을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,547,1307,1854,29.18,2026-05-15 09:07:00
1179,개발팀,user_dev_04,Azure SQL와 Embedding의 차이를 비교해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,203,585,788,11.62,2026-05-13 12:23:00
1180,개발팀,user_dev_06,SQLAlchemy 관련 체크리스트를 만들어줘,gpt-4o-mini,162,399,561,8.95,2026-05-21 12:21:00
1181,개발팀,user_dev_07,점수 계산 기능 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,779,1268,2047,37.21,2026-05-07 10:49:00
1182,개발팀,user_dev_02,Blob Storage 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,233,358,591,8.39,2026-05-10 16:25:00
1183,개발팀,user_dev_17,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,519,1122,1641,28.05,2026-05-31 10:30:00
1184,개발팀,user_dev_15,RAG와 Event Hub의 차이를 비교해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,131,425,556,8.24,2026-05-01 13:17:00
1185,개발팀,user_dev_05,테스트용으로 사용량 통계 API의 단위 테스트 코드를 만들어줘,gpt-4o-mini,683,1160,1843,26.4,2026-05-09 11:51:00
1186,개발팀,user_dev_12,Event Hub와 Blob Storage의 차이를 비교해줘,gpt-4o-mini,216,557,773,11.54,2026-05-02 12:56:00
1187,개발팀,user_dev_18,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: JWT 검증 실패,gpt-4.1-mini,559,1220,1779,31.82,2026-05-28 12:43:00
1188,개발팀,user_dev_10,Next.js 관련 체크리스트를 만들어줘,gpt-4.1-mini,207,269,476,9.01,2026-05-10 14:28:00
1189,개발팀,user_dev_12,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,613,980,1593,22.2,2026-05-12 10:49:00
1190,개발팀,user_dev_08,권한 검증 로직 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,766,1035,1801,27.92,2026-05-28 12:44:00
1191,개발팀,user_dev_02,Node.js에서 CSV 업로드 API을 구현하는 예시 코드를 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,782,1285,2067,31.17,2026-05-18 17:28:00
1192,개발팀,user_dev_18,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: SQL timeout,gpt-4o-mini,518,1235,1753,24.74,2026-05-13 11:01:00
1193,개발팀,user_dev_04,Embedding 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,277,461,738,10.49,2026-05-10 10:20:00
1194,개발팀,user_dev_09,CSV 업로드 API API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,731,1393,2124,38.36,2026-05-11 09:01:00
1195,개발팀,user_dev_15,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,617,694,1311,20.57,2026-05-18 12:34:00
1196,개발팀,user_dev_04,API Gateway 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,231,370,601,9.51,2026-05-21 12:57:00
1197,개발팀,user_dev_13,React 관련 체크리스트를 만들어줘,gpt-4o-mini,206,372,578,8.29,2026-05-02 10:34:00
1198,개발팀,user_dev_18,Django에서 CSV 업로드 API을 구현하는 예시 코드를 작성해줘,gpt-4.1,760,1343,2103,164.03,2026-05-07 17:40:00
1199,개발팀,user_dev_18,테스트용으로 추천 후보 API의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,676,1290,1966,34.83,2026-05-18 16:38:00
1200,개발팀,user_dev_01,로그 조회 기능 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,840,824,1664,31.5,2026-05-12 15:14:00
1201,개발팀,user_dev_09,React 관련 체크리스트를 만들어줘,gpt-4o-mini,251,502,753,10.58,2026-05-28 10:53:00
1202,개발팀,user_dev_14,Node.js에서 마스킹 모듈을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,760,1339,2099,28.62,2026-05-15 17:49:00
1203,개발팀,user_dev_05,로그 조회 기능 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,538,1274,1812,25.7,2026-05-16 15:53:00
1204,개발팀,user_dev_15,Embedding 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,253,433,686,9.68,2026-05-01 16:34:00
1205,개발팀,user_dev_16,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,656,698,1354,19.54,2026-05-20 15:56:00
1206,개발팀,user_dev_10,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4.1,732,1045,1777,135.07,2026-05-26 13:39:00
1207,개발팀,user_dev_15,SQLAlchemy에서 권한 검증 로직을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,746,1069,1815,27.68,2026-05-16 13:20:00
1208,개발팀,user_dev_03,Blob Storage와 API Gateway의 차이를 비교해줘,gpt-4o-mini,163,345,508,7.24,2026-05-13 15:02:00
1209,개발팀,user_dev_15,Azure OpenAI와 Azure OpenAI의 차이를 비교해줘,gpt-4o-mini,188,571,759,10.57,2026-05-25 16:50:00
1210,개발팀,user_dev_02,Azure Functions 관련 체크리스트를 만들어줘,gpt-4o,202,355,557,37.21,2026-05-22 17:05:00
1211,개발팀,user_dev_15,Event Hub 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,250,323,573,8.88,2026-05-13 15:57:00
1212,개발팀,user_dev_03,React에서 점수 계산 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,809,883,1692,28.16,2026-05-28 15:47:00
1213,개발팀,user_dev_17,API Gateway 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,212,336,548,8.38,2026-05-14 13:32:00
1214,개발팀,user_dev_07,테스트용으로 추천 후보 API의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,612,1039,1651,30.31,2026-05-11 15:48:00
1215,개발팀,user_dev_06,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,666,764,1430,20.01,2026-05-04 13:57:00
1216,개발팀,user_dev_07,CSV 업로드 API API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,617,1083,1700,23.58,2026-05-26 13:17:00
1217,개발팀,user_dev_03,성능 개선 스프린트 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,545,692,1237,17.39,2026-05-04 16:32:00
1218,개발팀,user_dev_16,Azure SQL와 Azure OpenAI의 차이를 비교해줘,gpt-4o,292,500,792,57.26,2026-05-01 11:13:00
1219,개발팀,user_dev_08,FastAPI 관련 체크리스트를 만들어줘,gpt-4.1-mini,268,353,621,10.79,2026-05-05 11:30:00
1220,개발팀,user_dev_10,추천 후보 API API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,697,894,1591,117.55,2026-05-15 16:21:00
1221,개발팀,user_dev_09,RAG 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,196,357,553,7.67,2026-05-15 14:10:00
1222,개발팀,user_dev_15,Blob Storage와 Embedding의 차이를 비교해줘,gpt-4o-mini,220,501,721,11.4,2026-05-30 16:55:00
1223,개발팀,user_dev_03,React 관련 체크리스트를 만들어줘,gpt-4o-mini,201,455,656,9.27,2026-05-01 17:34:00
1224,개발팀,user_dev_09,Blob Storage와 Embedding의 차이를 비교해줘,gpt-4.1-mini,199,481,680,12.94,2026-05-04 09:30:00
1225,개발팀,user_dev_14,Event Hub 용어의 의미와 예시를 간단히 정리해줘,gpt-4o,178,372,550,35.53,2026-05-23 17:20:00
1226,개발팀,user_dev_01,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,645,1035,1680,25.3,2026-05-10 10:02:00
1227,개발팀,user_dev_12,추천 후보 API API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,782,839,1621,28.12,2026-05-16 14:25:00
1228,개발팀,user_dev_18,Next.js 관련 체크리스트를 만들어줘,gpt-4o-mini,197,450,647,9.66,2026-05-27 16:39:00
1229,개발팀,user_dev_04,Next.js에서 권한 검증 로직을 구현하는 예시 코드를 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,830,1097,1927,27.8,2026-05-10 10:35:00
